factor_name,organization,factor_year,gender,age,factor_value,event
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,80,0.5410,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,81,0.5247,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,82,0.5077,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,83,0.4898,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,84,0.4711,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,85,0.4517,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,86,0.4314,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,87,0.4104,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,88,0.3885,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,89,0.3658,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,90,0.3424,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,91,0.3181,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,92,0.2931,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,93,0.2672,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,94,0.2405,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,95,0.2131,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,96,0.1848,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,97,0.1558,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,98,0.1259,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,99,0.0952,200km
MLDR_20_F_facs,Masters Long Distance Running,2020,Female,100,0.0638,200km
WMA_15_M_facs,World Masters Athletics,2015,Male,5,0.6062,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,6,0.6602,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,7,0.7102,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,8,0.7562,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,9,0.7982,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,10,0.8362,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,11,0.8702,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,12,0.9002,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,13,0.9262,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,14,0.9482,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,15,0.9662,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,16,0.9802,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,17,0.9922,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,18,0.9996,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,19,1,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,20,1,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,21,1,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,22,1,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,23,1,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,24,1,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,25,1,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,26,1,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,27,1,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,28,0.9997,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,29,0.9987,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,30,0.997,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,31,0.9947,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,32,0.9918,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,33,0.9882,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,34,0.9839,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,35,0.979,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,36,0.9734,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,37,0.9672,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,38,0.9605,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,39,0.9538,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,40,0.9471,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,41,0.9404,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,42,0.9337,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,43,0.927,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,44,0.9203,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,45,0.9136,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,46,0.9069,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,47,0.9002,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,48,0.8935,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,49,0.8868,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,50,0.8801,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,51,0.8734,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,52,0.8667,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,53,0.86,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,54,0.8533,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,55,0.8466,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,56,0.8399,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,57,0.8332,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,58,0.8265,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,59,0.8198,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,60,0.8131,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,61,0.8064,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,62,0.7997,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,63,0.793,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,64,0.7863,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,65,0.7796,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,66,0.7729,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,67,0.7662,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,68,0.7592,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,69,0.7515,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,70,0.7433,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,71,0.7344,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,72,0.7249,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,73,0.7147,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,74,0.704,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,75,0.6926,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,76,0.6806,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,77,0.668,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,78,0.6547,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,79,0.6408,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,80,0.6263,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,81,0.6112,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,82,0.5955,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,83,0.5791,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,84,0.5621,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,85,0.5445,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,86,0.5262,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,87,0.5074,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,88,0.4879,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,89,0.4678,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,90,0.447,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,91,0.4257,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,92,0.4037,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,93,0.3811,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,94,0.3578,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,95,0.334,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,96,0.3095,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,97,0.2844,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,98,0.2586,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,99,0.2323,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,100,0.2053,5kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,5,0.6056,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,6,0.6596,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,7,0.7096,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,8,0.7556,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,9,0.7976,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,10,0.8356,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,11,0.8696,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,12,0.8996,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,13,0.9256,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,14,0.9476,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,15,0.9656,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,16,0.9796,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,17,0.9916,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,18,0.9993,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,19,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,20,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,21,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,22,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,23,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,24,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,25,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,26,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,27,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,28,1,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,29,0.9995,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,30,0.9983,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,31,0.9965,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,32,0.994,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,33,0.9908,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,34,0.987,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,35,0.9824,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,36,0.9773,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,37,0.9714,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,38,0.9649,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,39,0.958,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,40,0.9511,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,41,0.9442,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,42,0.9373,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,43,0.9304,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,44,0.9235,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,45,0.9166,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,46,0.9096,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,47,0.9027,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,48,0.8958,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,49,0.8889,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,50,0.882,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,51,0.8751,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,52,0.8682,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,53,0.8613,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,54,0.8544,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,55,0.8475,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,56,0.8406,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,57,0.8337,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,58,0.8268,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,59,0.8199,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,60,0.813,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,61,0.8061,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,62,0.7992,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,63,0.7923,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,64,0.7854,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,65,0.7785,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,66,0.7715,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,67,0.7646,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,68,0.7577,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,69,0.7501,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,70,0.7419,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,71,0.7331,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,72,0.7237,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,73,0.7136,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,74,0.7028,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,75,0.6915,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,76,0.6795,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,77,0.6668,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,78,0.6535,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,79,0.6396,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,80,0.625,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,81,0.6098,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,82,0.594,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,83,0.5775,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,84,0.5604,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,85,0.5427,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,86,0.5243,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,87,0.5052,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,88,0.4856,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,89,0.4653,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,90,0.4443,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,91,0.4228,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,92,0.4005,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,93,0.3777,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,94,0.3542,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,95,0.3301,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,96,0.3053,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,97,0.2799,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,98,0.2538,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,99,0.2272,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,100,0.1998,6kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,5,0.6056,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,6,0.6596,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,7,0.7096,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,8,0.7556,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,9,0.7976,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,10,0.8356,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,11,0.8696,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,12,0.8996,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,13,0.9256,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,14,0.9476,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,15,0.9656,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,16,0.9796,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,17,0.9916,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,18,0.9993,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,19,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,20,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,21,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,22,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,23,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,24,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,25,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,26,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,27,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,28,1,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,29,0.9997,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,30,0.9987,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,31,0.9971,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,32,0.9948,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,33,0.9918,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,34,0.9881,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,35,0.9837,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,36,0.9787,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,37,0.973,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,38,0.9666,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,39,0.9597,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,40,0.9527,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,41,0.9457,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,42,0.9387,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,43,0.9318,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,44,0.9248,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,45,0.9178,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,46,0.9108,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,47,0.9038,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,48,0.8968,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,49,0.8899,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,50,0.8829,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,51,0.8759,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,52,0.8689,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,53,0.8619,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,54,0.8549,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,55,0.8479,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,56,0.841,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,57,0.834,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,58,0.827,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,59,0.82,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,60,0.813,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,61,0.806,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,62,0.7991,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,63,0.7921,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,64,0.7851,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,65,0.7781,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,66,0.7711,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,67,0.7641,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,68,0.7571,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,69,0.7495,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,70,0.7412,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,71,0.7323,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,72,0.7228,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,73,0.7126,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,74,0.7018,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,75,0.6903,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,76,0.6782,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,77,0.6655,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,78,0.6521,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,79,0.6381,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,80,0.6235,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,81,0.6082,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,82,0.5923,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,83,0.5758,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,84,0.5586,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,85,0.5407,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,86,0.5223,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,87,0.5032,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,88,0.4834,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,89,0.463,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,90,0.442,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,91,0.4204,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,92,0.3981,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,93,0.3751,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,94,0.3516,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,95,0.3273,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,96,0.3025,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,97,0.277,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,98,0.2509,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,99,0.2241,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,100,0.1967,4MileRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,5,0.6056,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,6,0.6596,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,7,0.7096,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,8,0.7556,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,9,0.7976,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,10,0.8356,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,11,0.8696,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,12,0.8996,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,13,0.9256,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,14,0.9476,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,15,0.9656,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,16,0.9796,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,17,0.9916,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,18,0.9993,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,19,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,20,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,21,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,22,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,23,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,24,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,25,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,26,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,27,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,28,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,29,1,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,30,0.9996,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,31,0.9986,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,32,0.9968,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,33,0.9944,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,34,0.9913,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,35,0.9874,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,36,0.9829,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,37,0.9777,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,38,0.9719,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,39,0.9653,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,40,0.9581,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,41,0.9509,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,42,0.9436,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,43,0.9364,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,44,0.9292,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,45,0.922,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,46,0.9147,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,47,0.9075,8kmRoad
WMA_15_M_facs,World Masters Athletics,2015,Male,48,0.9003,8kmRoad
